X,Y,index,h3_resolution,post_offices_count,postal_bank_count,road_length_km,cell_towers_count,population_count
-64.5939944181068,-9.42273948373734,848a217ffffffff,4,0,0,2219.18190226671,66,5958.58599224314
-53.2260513935649,-5.97025493098598,848ab21ffffffff,4,0,0,697.787160406803,,126.248882094285
-51.6603476785465,-10.34138905938,8481613ffffffff,4,0,0,1600.42252818763,,2272.4267526865
-45.836897999204,-4.78401215786085,848029dffffffff,4,0,1,1293.74290480825,26,25684.2583111227
-58.2993808850805,-7.85025655065218,848aa59ffffffff,4,0,0,0,,6.35944939097612
-55.5424354973051,-7.84103289763598,848b9b3ffffffff,4,0,0,799.199619446132,,104.559718831093
-67.631625577296,-8.32172478585592,848b5a9ffffffff,4,0,0,11.6491893580822,,1382.39590096462
-52.6852761102079,-26.6641460983229,84a952dffffffff,4,1,10,5072.77940058117,122,41398.735992372
-51.490119980184,-18.1887256536652,84a8e17ffffffff,4,0,0,1606.46653804152,9,1797.09872335196
-68.5015102324326,-2.82276641193029,848a42bffffffff,4,0,0,0,,1271.8702803682
-65.9446620764557,-0.410439066012848,848aed7ffffffff,4,0,0,0,,570.648836532142
-40.7098259738833,-13.2630156846318,8481065ffffffff,4,0,0,1425.71629859425,,6124.87157548405
-51.2791246329249,-2.96129985366661,8480619ffffffff,4,0,0,1387.64644898142,,1087.94661462028
-49.4453372839086,-8.86410278236589,8481409ffffffff,4,0,1,1340.37659231017,15,6866.20641156286
-55.9826637153602,-12.0434725057667,848b805ffffffff,4,0,0,2920.05979058083,1,1349.91079803556
-71.6755041159839,-6.50296199349753,848a65bffffffff,4,0,0,0,,256.641156850381
-47.0936026291765,-2.64982112891964,8480701ffffffff,4,0,0,1823.72755702659,,5367.00083308667
-62.2541486766896,1.49707443411213,848ac37ffffffff,4,0,0,0,,17.3956341748599
-55.7838290999513,-10.5190572510933,848b9cbffffffff,4,0,1,1995.64148699428,20,9045.56071865559
-49.3026190490119,-13.822245558376,84a8dd7ffffffff,4,0,3,2226.00405972715,25,8384.98343741149
-44.4932545935669,-10.0286441838229,8481083ffffffff,4,0,1,2004.21908902943,7,10977.9182335809
-55.5855442748371,-8.98358435083989,848b983ffffffff,4,0,0,0,,11.9766806119878
-50.8599550581086,-29.1388735654031,84a90e7ffffffff,4,2,0,3101.21692077792,200,22382.5638289228
-41.3591294652063,-8.33555250878698,84811b3ffffffff,4,1,1,2990.56675338286,2,11738.1051414208
-50.9014877355995,-13.6585875700438,84a8cabffffffff,4,0,0,1074.97501295841,,1742.0394135071
-49.297407270157,-22.9614593779273,84a8035ffffffff,4,2,6,4717.16654524218,489,57624.2502881298
-48.2938190163211,-14.4400405479345,84a8dc7ffffffff,4,0,1,2276.62070823923,99,37234.6323973732
-36.6653310752848,-9.05804936469583,8481aadffffffff,4,1,8,6527.39942037208,699,194643.089230299
-53.7887866503564,-17.7063998800053,84a8ed9ffffffff,4,0,0,889.005607103021,1,545.12171985954
-66.0568065909824,-9.24562362796996,848a2cbffffffff,4,0,0,2961.46662792235,,124.477560874599
-43.9704276782412,-19.4180966301172,84a88c5ffffffff,4,3,9,7033.34009560962,1340,169784.247166827
-45.7292821085572,-23.598118802116,84a8129ffffffff,4,1,1,3061.44487736229,1202,57208.6892226444
-37.0761844081184,-6.79351381831696,8481889ffffffff,4,3,6,4098.79008825452,76,39042.8068488091
-64.3248781388262,-6.81082083075364,848a0cdffffffff,4,0,0,0,,278.914070220519
-50.560918531013,-7.48799207915548,8481413ffffffff,4,0,1,1332.55362456084,10,2478.94549096934
-68.5512249961065,-7.67889013478101,848b5b9ffffffff,4,0,0,0,,43.9972345761998
-49.4033168538334,-26.0619403483316,84a8225ffffffff,4,4,4,5438.85786023255,579,129847.956948727
-52.4875742409965,-0.855424387944033,848068bffffffff,4,1,2,1673.67608580233,160,77611.0716853607
-51.4070306145702,-19.9904612073084,84a8e5dffffffff,4,0,0,1287.50781970188,1,1302.25527328998
-53.2659811313691,-7.12713521820544,848ab61ffffffff,4,0,0,31.2442317995125,,1.23256841631155
-45.4532673955344,-7.0672751640632,8481523ffffffff,4,0,2,1703.65967854386,23,21015.6196782477
-55.2540091857084,-22.1017274739862,84a870bffffffff,4,0,0,2019.97111768428,13,4620.93163468316
-48.8163274036184,-7.21742033120139,8481435ffffffff,4,0,2,2207.67747792477,16,10865.3668003157
-55.4121590606567,-22.4592050268169,84a8755ffffffff,4,0,0,2447.72560898522,27,2923.91325869411
-51.2475007909988,-19.6135883635529,84a8e55ffffffff,4,0,1,2584.5206182429,328,37898.3096830994
-56.8180575191868,-4.99822636365988,848a85dffffffff,4,0,0,370.304041953918,,152.410354463733
-63.5008062421692,1.97597292816207,848ace3ffffffff,4,0,0,0,,353.010128378402
-65.4291592458041,-2.90361623459884,848a529ffffffff,4,0,0,79.9802189210734,,770.829287181143
-54.5127940085928,-10.3521471863112,848b9e9ffffffff,4,0,0,2311.48974169707,,6934.77505090414
-51.1167628882852,-24.1798789091846,84a8053ffffffff,4,0,2,4386.98432233188,158,19634.6207681894
-36.6513617957094,-7.88707067107182,84818cdffffffff,4,0,4,4215.22370212118,42,30167.6978496611
-52.7582500109374,-0.518999537250588,848069dffffffff,4,0,0,642.375543938942,,236.866319645022
-38.6499646651877,-4.33418567380334,848010dffffffff,4,3,7,5059.49630247251,795,223781.097907543
-63.6858547908493,3.36727454634386,848acb5ffffffff,4,0,0,0,,713.121250072549
-59.4678418236185,-9.86473066578411,848b8d3ffffffff,4,0,0,526.962374834157,,1029.45507351333
-42.0504298686477,-13.4888360895794,8481047ffffffff,4,2,3,3388.60469870039,61,36452.2718916647
-55.6605088757139,0.114514989079141,845f26dffffffff,4,0,0,0,,14.7816772598271
-43.2344512673653,-13.2992331464625,8481051ffffffff,4,1,1,2417.15629712306,164,55600.6856224239
-47.0914475607474,-8.11141963355498,8481557ffffffff,4,0,0,1046.67791248269,,3395.31600153074
-69.3802036306045,-9.65861642768033,848b437ffffffff,4,0,0,0,,207.444320344366
-41.3098442866392,-21.1929329632084,84a8861ffffffff,4,1,1,3733.35195073623,237,40839.6465323269
-44.9276200417116,-21.7250872152642,84a8aebffffffff,4,1,4,4438.39319045112,134,45035.1135853678
-53.9303474470159,-9.89432774716796,848b9e5ffffffff,4,0,0,1856.56049865421,,639.207486218889
-51.1720319126869,-17.4197878346377,84a8ee5ffffffff,4,0,1,3287.66054488254,73,14654.5263469815
-53.0016235182154,-19.7931999737812,84a8563ffffffff,4,0,0,1313.58166093009,,368.786681547761
-44.8273359878022,-5.39848946383222,848028dffffffff,4,0,1,2065.16455205091,42,32739.8568474203
-70.6557151500882,-7.91262672793031,848b4a3ffffffff,4,0,0,1143.85564889788,,2922.408713924
-47.9674312424695,-2.79687366693827,8480757ffffffff,4,0,0,991.743557431288,3,12187.2942030132
-40.3445499636228,-17.7379779026049,84a89a9ffffffff,4,1,3,3382.38386149267,161,50548.4947511517
-59.7158673911675,-12.4700936775376,848ba8bffffffff,4,0,0,757.633533004406,,104.146895402141
-55.4994525772418,-6.69552878943742,848ab53ffffffff,4,0,0,2221.24344037191,,911.614199070726
-55.3024171045507,-5.14350075306192,848a869ffffffff,4,0,0,430.091706112504,,126.968478198978
-55.2020542627767,1.32863947721013,845f353ffffffff,4,0,0,0,,13.6785625242919
-45.3946967762209,-16.6630194689511,84a8d61ffffffff,4,0,1,741.897117659324,5,3224.34325135872
-40.9510195669411,-18.2104344845885,84a898dffffffff,4,1,1,3157.06904183891,69,16546.7089877203
-60.9853020930271,1.00871131132883,848ad1bffffffff,4,0,0,175.57026603542,,114.240584308209
-44.4168054811292,-13.1041264146982,84812a9ffffffff,4,0,1,1944.13228560965,5,16569.1534922456
-70.0669077244937,-5.58545734498812,848a607ffffffff,4,0,0,0,,0.767726426393779
-46.8299621685347,-20.1768918871245,84a8a93ffffffff,4,0,1,2283.29628038128,33,5694.99045471143
-56.5824407595413,-16.5302561364413,84a8591ffffffff,4,0,0,996.013106816414,11,763.414772636257
-52.200718243526,-29.229103476581,84a9089ffffffff,4,4,11,4907.32122337142,233,35095.5856701732
-59.8026550123136,4.15757831207432,845f293ffffffff,4,0,0,437.868213228828,,480.186229476705
-56.2932058691926,-5.67540021001637,848a849ffffffff,4,0,0,34.6324392350487,,51.0881267973618
-54.5724278109276,-29.6701449562803,84a976bffffffff,4,1,2,1790.52629475174,103,12303.4331231862
-45.5676615285457,-11.7466401048469,84812b3ffffffff,4,0,0,5805.63661675758,11,1516.59470416186
-53.8484921680342,-7.5961217670474,848ab45ffffffff,4,0,0,50.9517964136596,,0
-44.7956579558337,-22.4196169024413,84a8a13ffffffff,4,5,8,3995.13568047063,1160,150521.302885218
-43.7610630552217,-10.297792376447,8481085ffffffff,4,0,0,1649.01975814343,,5045.75699143112
-64.6634161074001,-5.74968934738208,848a089ffffffff,4,0,0,7.35170801748504,,157.672168181498
-46.4260956122195,-10.7221571760854,8481729ffffffff,4,0,1,1605.66377941167,4,2060.35854268506
-41.1348973635561,-12.1819583386783,8481021ffffffff,4,1,2,1908.75924202125,38,31323.3397677243
-69.2218805988725,-7.37801232357414,848b597ffffffff,4,0,0,0,,19.3679709147546
-52.0963973841138,-6.18048551362621,84814d7ffffffff,4,0,0,1841.22336241071,,39784.4436717182
-48.4273070644097,-18.9234076867255,84a8f57ffffffff,4,8,1,11335.0238522634,7803,672491.501672626
-39.0263788831544,-9.87676680350935,8481ad1ffffffff,4,1,1,1406.42023330091,25,15991.481908422
-61.4767294426184,-1.28015136988022,848af17ffffffff,4,0,0,22.2125435187722,,1081.15412759455
-49.0235468298288,-28.0186341010517,84a91b9ffffffff,4,0,5,3806.31041150645,45,16253.9755672649
-46.9930154402113,-15.3901531269694,84a8d15ffffffff,4,0,0,2432.45341124452,74,4254.13686496764
-44.4884126312839,-3.38231390624233,84800cbffffffff,4,0,3,3230.38865038124,315,138221.040843517
-49.7971095113381,-20.1746910757781,84a8e69ffffffff,4,1,4,3102.52770424662,228,23071.5298115797
-50.9659788657423,-19.9435772115644,84a8e43ffffffff,4,1,3,3626.46243085636,188,34415.513037011
-40.7816073161473,-9.01678501206353,84811bdffffffff,4,1,1,4842.23752097362,77,36408.4052481204
-52.8773731995827,-8.21930564224075,8481695ffffffff,4,0,0,0,,21.3217372929794
-63.0682663075019,3.13679848524641,848aca7ffffffff,4,0,0,3.46224974902711,,122.825489113808
-63.4951316541882,-8.53913082476816,848a05dffffffff,4,0,0,2142.29621839883,2,5531.33036769886
-69.0087265539382,-0.289929825284588,848a599ffffffff,4,0,0,0,,6.40479195458465
-62.4501517319038,0.008260669339957,848ac01ffffffff,4,0,0,0,,295.84414311056
-45.8131197593207,-15.5972549873085,84a8d2bffffffff,4,0,0,827.5394454998,,1225.09948459733
-42.4975536661612,-13.5624830580062,8481043ffffffff,4,2,2,3726.51451324874,27,31314.4553348282
-69.5033934417007,0.403023839602179,84665b3ffffffff,4,0,0,0,,443.448083628435
-40.2432744078471,-12.0284835360713,8481119ffffffff,4,0,2,2002.52160491985,64,33510.3615002334
-47.1205649671638,-14.6530402258653,84a8dedffffffff,4,0,0,1281.17144965621,10,7705.24620858952
-50.5358247084491,-28.4704824560872,84a90a5ffffffff,4,0,0,1480.36146165004,21,1162.79047822207
-45.6835474774599,-16.330351395234,84a8d63ffffffff,4,0,1,937.348024214885,12,14311.7318065614
-61.4797045073792,-10.1075274889169,848a30bffffffff,4,0,0,763.934265486094,,75.1050642998016
-50.9773160255826,2.08925429719811,8480481ffffffff,4,0,1,515.445742169792,13,7768.11088523571
-54.9238396525526,-6.2289154556812,848ab1dffffffff,4,0,0,626.246426176391,,11.8944232111244
-62.6910510659036,0.327175820688465,848ac03ffffffff,4,0,0,0,,164.31286231993
-54.851666974617,-19.2512877349624,84a8519ffffffff,4,0,0,1373.85175993226,8,1886.84847750142
-51.6658093756668,-6.11366350973777,848148bffffffff,4,0,0,976.785374522719,,8200.86744184792
-58.1383323252031,-20.2184726147686,84a845bffffffff,4,0,0,565.224617613707,,45.7560690268874
-45.0490570594655,-14.7271833942367,84812cdffffffff,4,0,0,778.779936311377,,2484.76307744719
-54.0540528872458,-13.3052830950876,848bb35ffffffff,4,0,0,3302.14446121769,,971.950806793757
-44.677750510454,-11.606857917816,84810cbffffffff,4,0,0,1529.36463166812,4,4421.39667916996
-69.9141116472116,0.372357491516275,84665b7ffffffff,4,0,0,0,,1661.28819449246
-42.0452570321776,-5.71142951712932,8480041ffffffff,4,0,3,1064.60220752718,11,10922.2164160013
-66.1877777395758,-0.069262805145685,848ae99ffffffff,4,0,0,0,,1504.12947638049
-53.8004478967941,-2.22750972077218,848a9edffffffff,4,0,0,715.808176642559,1,10924.1129540503
-50.8645294912119,-12.5179060971839,848164bffffffff,4,0,0,749.63900345635,,251.17513212678
-64.2141620663787,-12.3175127460613,848b0a3ffffffff,4,0,1,1710.27401946137,24,11392.4725576798
-53.4969756675828,-5.62837219873518,848ab23ffffffff,4,0,0,519.060778743995,,1.78825394717478
-40.5427722820274,-20.3455259900948,84a8953ffffffff,4,12,5,9596.61855232818,7223,906548.860386025
-43.5026784528339,-5.17539456480858,848005bffffffff,4,0,0,2317.27865869196,2,22140.0919758473
-68.9889826923155,-3.98197009996204,848a447ffffffff,4,0,0,0,,239.944669699704
-65.8817633906817,0.672348294682391,848ae97ffffffff,4,0,0,288.954678133365,,529.131918715313
-50.1171971472784,-20.9274385784083,84a819bffffffff,4,1,9,4257.02790722047,321,49265.0027212352
-64.706689479161,0.759202498142703,848aeb5ffffffff,4,0,0,0,,443.947487701153
-36.9684110581816,-9.8912082367376,8481ae1ffffffff,4,3,7,4243.84048406129,85,102222.856742585
-64.2308944509133,-7.53378509195853,848a2a5ffffffff,4,0,0,614.518642487144,,158.66486512433
-37.8194968958745,-7.71022732881226,8481ab7ffffffff,4,2,8,7045.12139388065,203,128085.933407247
-41.2908709896897,-12.5936760908155,8481029ffffffff,4,2,2,2072.35558593507,96,21224.3236403786
-69.8195122431422,-4.06102335552834,848a45dffffffff,4,1,0,0,35,51777.7436801444
-52.4077261919534,-11.2071747102771,848b921ffffffff,4,0,0,953.713620123876,,183.535203990526
-56.8087430970883,-21.8650616083458,84a8621ffffffff,4,0,0,1045.84612192818,,1163.89455357008
-65.5203217791687,-2.18428333129736,848a523ffffffff,4,0,0,0,,417.580574894557
-67.5437461542148,-0.538839454844598,848a585ffffffff,4,0,0,0,,132.0633872748
-53.3555683613533,-17.6613897721359,84a8eddffffffff,4,0,1,1203.64484280903,65,14262.6997063495
-57.6093230074817,-20.8792013637545,84a8637ffffffff,4,0,0,247.797053381796,,377.515039391816
-51.9748408605636,-11.1481482856261,848b925ffffffff,4,0,1,1558.51569086589,2,4023.6168940654
-39.8363571206327,-5.32793016794032,8480337ffffffff,4,1,1,1936.31203253456,34,52216.5387395918
-41.9858536977981,-17.6357577769274,84a899dffffffff,4,1,2,3254.15250351896,18,45595.6216037869
-41.7163113132971,-19.0729961736294,84a89cbffffffff,4,0,4,2872.2983456117,89,32962.5858627409
-41.6258305613392,-14.5638699952167,848131bffffffff,4,0,3,2849.49679680188,42,17986.9889514148
-59.0028956554937,-11.6565725765833,848babdffffffff,4,0,0,751.463927486245,,510.923260242445
-41.4691980969035,-14.1566587595593,8481313ffffffff,4,2,1,3537.6803554764,142,61840.1729056537
-54.7366415014663,-19.9536633678336,84a8551ffffffff,4,1,2,2106.70381594703,25,8460.12190370634
-65.121975800194,-6.90670731531889,848a2b5ffffffff,4,0,0,0,,18.7789795368299
-48.5354434934568,-7.56166460930664,8481423ffffffff,4,0,2,2234.3026171456,45,13883.7459133677
-62.5005429986736,-1.09325153586983,848ac41ffffffff,4,0,0,0,,192.641678920365
-67.258961590524,-4.55432217238698,848a731ffffffff,4,0,0,0,,47.8419828003935
-63.535884280791,-6.71458490762563,848a017ffffffff,4,0,0,0,,42.2431729553082
-52.524196471503,-29.8818133968288,84a90cbffffffff,4,2,2,3110.37748230446,573,124896.698797002
-53.1605106434792,-20.1657911855097,84a856bffffffff,4,0,0,2181.03664675093,1,947.672183260322
-46.6201300510866,-6.86695355710511,848153bffffffff,4,0,2,1382.18747080221,17,12049.9382395148
-62.945361647815,-5.18199770644719,848a1d3ffffffff,4,0,0,0,,715.766709506977
-42.6422638747339,-20.3142097592061,84a8803ffffffff,4,1,9,4390.68835803748,301,67321.5858466029
-55.6970387824535,-8.24196659265889,848b9bbffffffff,4,0,0,757.650549625562,,107.503385968448
-35.4751062883427,-6.88901529700321,84818e5ffffffff,4,7,17,6485.96415042702,517,239476.097689033
-50.4505722463709,-17.7026794545002,84a8e37ffffffff,4,0,2,3820.76821349079,269,42741.0105045103
-57.659964600672,-2.11550887696315,848a88dffffffff,4,0,0,19.3572371512012,,51.5168347174549
-72.7992489169388,-8.13960423903841,848b49bffffffff,4,0,1,1621.54911839537,8,11746.2439279594
-48.6650748244267,-26.3271125450697,84a8357ffffffff,4,17,4,7021.11746323586,5716,638255.794644174
-56.868373594008,-13.2618632949092,848b84bffffffff,4,0,0,2204.41800089938,3,1603.86137828417
-54.4786981905584,2.21427095250309,845f315ffffffff,4,0,0,0,,10.8366320368368
-48.2868198663982,-9.07431507948946,8481461ffffffff,4,0,3,3128.74385367661,65,20698.8552427627
-61.230853742314,-4.55544032415307,848a1abffffffff,4,0,0,269.022311366125,,247.524266182292
-52.9964678545999,-11.6653290311947,848b905ffffffff,4,0,0,540.81664542988,,770.896367108449
-68.2669427278481,-1.32877804266209,848a5c3ffffffff,4,0,0,0,,0.0244907108171901
-60.0355491870386,-4.37059659451541,848aa99ffffffff,4,0,0,0,,2141.84943898825
-61.3289556994287,2.03805219372958,848adc7ffffffff,4,0,0,2315.70701418112,,1266.70866507181
-40.6371779650731,-17.4146496808831,84a89abffffffff,4,0,1,2613.41330321178,3,7540.11642941833
-59.7964012677385,1.23052246183441,848ad39ffffffff,4,0,0,561.328871656691,,1125.61439965328
-52.0030123511111,-24.2570972869885,84a82a9ffffffff,4,0,5,4369.56305494224,127,24577.0305637121
-52.841120569426,-15.3972535628972,84a8eb3ffffffff,4,0,0,1257.94716371234,,3289.19429969834
-50.2115992437505,-5.49770719158617,84814a1ffffffff,4,0,0,1961.40995492231,,11741.2818194553
-45.7792283640068,-2.42741736760951,848072dffffffff,4,0,4,1508.83344638896,75,54631.048412174
-55.4910256133409,-13.8470491905292,848bb11ffffffff,4,0,0,1830.22741355692,3,3896.47867853101
-65.337673357879,-3.62457291737878,848a561ffffffff,4,0,0,0,,516.083194458799
-56.4696688600562,-10.2318223203884,848b9d9ffffffff,4,0,0,1068.63688233256,,1129.02654429339
-67.5256394106726,-2.36585892948078,848a51bffffffff,4,0,0,0,,748.809701991438
-40.6474286286757,-9.77291705422214,8481185ffffffff,4,0,0,792.919021399338,6,6077.02500674594
-46.170135222388,-12.2240902697377,8481297ffffffff,4,0,0,7573.4138283184,11,1028.90213703178
-53.6308151889727,-17.3256607910876,84a8ed1ffffffff,4,0,0,939.440307471051,,385.838067367673
-37.2724846182153,-10.7226028199965,8481a13ffffffff,4,8,13,6779.87749300419,1516,316471.1914398
-38.173907490594,-12.046387683424,8481129ffffffff,4,0,2,3739.41442347667,202,64441.0105475485
-53.3750052713432,-32.3851114025614,84a92c9ffffffff,4,1,1,1522.0396361648,129,22444.128757
-63.4410235328287,-7.43377262239236,848a01dffffffff,4,0,0,870.696462666846,,613.65889410684
-55.2490062156135,-11.2026492138736,848b827ffffffff,4,0,1,2369.43712451742,21,3045.48118103202
-56.489020789448,-0.032050037460753,845f245ffffffff,4,0,0,0,,16.6305721308454
-54.9374818000258,-31.2311303841143,84c2dadffffffff,4,0,0,993.658320351895,,837.967398364097
-41.7599469582065,-13.8232444313498,8481045ffffffff,4,2,2,4490.13271190415,113,52646.2321934868
-52.7238444879797,-20.12378417887,84a8561ffffffff,4,0,0,1456.20705796158,,683.795302983373
-40.8152158917737,-18.9269297894061,84a89c5ffffffff,4,2,4,4652.29083812155,245,69589.170546174
-44.7727964714749,-3.03894582439245,84800ddffffffff,4,0,4,1621.17832619564,101,69033.7437716203
-67.3673654238958,-1.98481666119761,848a513ffffffff,4,0,0,0,,52.3884643576407
-64.0796284113567,0.45102940020757,848aea7ffffffff,4,0,0,0,,144.039339143783
-46.1204293268157,-4.44007081222999,8480291ffffffff,4,0,0,1595.14534857742,,21921.9279668778
-47.7825678734086,-6.66441651892798,84815c5ffffffff,4,0,1,1694.33748119464,34,9540.32154037058
-70.4847588683247,-9.40954406259845,848b4e1ffffffff,4,0,1,315.80400235872,8,4796.78462765791
-36.3767453720957,-9.39299924405798,848185bffffffff,4,2,10,3914.77406700306,210,103217.603083968
-52.7972370363142,-1.67540803906174,84806ddffffffff,4,0,0,21.2844096891328,7,3428.43927953765
-57.5987260084607,-3.98769684838468,848aaa5ffffffff,4,0,0,19.5051709946087,,1550.36682615627
-55.9388546173936,-10.9146718683939,848b835ffffffff,4,0,0,878.502383336461,,419.703245909885
-36.0881712470045,-9.72705558677236,8481859ffffffff,4,2,7,6670.21573691779,1060,242718.105634128
-52.4087131041293,-6.99815651345204,84814d9ffffffff,4,0,0,1137.49611417623,,2862.16192194051
-50.4634506744623,-13.6006269901318,84a8ca1ffffffff,4,0,0,1157.14956499196,3,1144.55176660791
-36.4731849973162,-5.11936145758047,84818b5ffffffff,4,2,3,1926.35250652586,188,52235.5960643215
-53.0042494543696,-23.6539421489514,84a82b9ffffffff,4,2,4,11312.3910276402,253,47392.9506463483
-53.1232998980111,-22.9740473682753,84a82b3ffffffff,4,1,6,4976.0103746805,240,44113.0586250126
-49.387615977183,-21.2041332123978,84a819dffffffff,4,0,6,4774.93104751206,465,65649.7561875251
-54.6212630383896,-20.6518957167437,84a8737ffffffff,4,19,1,10487.9215703674,9546,682193.574270405
-56.0322986353095,1.17812052551006,845f229ffffffff,4,0,0,0,,275.370720412116
-54.4938813522659,-17.4145862199589,84a85e7ffffffff,4,0,0,1610.99814368188,2,1224.62252069451
-64.3396713714082,-2.07609343987581,848ae11ffffffff,4,0,0,0,,5.02804390292295
-41.4029387361245,-10.6802502524843,84811c3ffffffff,4,0,1,1821.11988026787,26,20515.784980342
-46.6258483884016,-1.40073161272947,8480735ffffffff,4,0,0,1611.62710491104,,19231.4756370187
-47.6893408393546,-8.59410613985637,848155bffffffff,4,0,1,1346.17633870033,15,10137.1479705758
-55.1267621848902,-29.0638497023611,84a9701ffffffff,4,1,1,1428.70988532397,62,3535.26481341571
-60.6778793330887,-12.9348877198661,848badbffffffff,4,0,0,1844.17683777674,,2466.43719659001
-67.2981905265482,-0.88291605279418,848a5e3ffffffff,4,0,0,0,,46.3305718898773
-64.4995416029906,-10.1477709289922,848a21dffffffff,4,0,0,3178.99314681036,,1533.43603081763
-56.0294779360244,-6.01490470991084,848aa27ffffffff,4,0,0,946.431670200649,,19.7760770752211
-60.6417938993552,2.89960778610453,848ada9ffffffff,4,7,1,14445.6245668232,2604,390505.881104269
-41.043359334311,-15.2262138962522,8481357ffffffff,4,0,0,2265.19697735836,48,23053.1436171234
-51.3009801411528,-12.5767241408451,84a8cb7ffffffff,4,0,0,417.814166348187,,937.957344761118
-39.5673936290734,-6.84895369260045,8480305ffffffff,4,1,2,2937.33868772531,46,48221.2989606261
-55.8756095171088,-5.611954187013,848a84dffffffff,4,0,0,602.342887866275,,221.458931277331
-70.1489045432936,-6.72416081514099,848a647ffffffff,4,0,0,155.634679246412,,2223.27724697735
-47.8113199969872,-2.38112652187896,848071dffffffff,4,0,0,1784.02366307897,,22824.5643646121
-56.9072489992099,-7.27901418299763,848aa0dffffffff,4,0,0,1485.72022012365,,259.924398709605
-61.3797646613707,-7.89485099529722,848a15bffffffff,4,0,0,2577.41383161633,,6811.9815419871
-44.2103567737787,-23.0474767838547,84a8a1dffffffff,4,2,2,2183.22477898788,3102,232855.588427256
-51.7210086337107,-24.5748260300636,84a82e7ffffffff,4,0,2,4766.4503280289,162,38063.9713467322
-47.2487696918856,-8.52504613417578,8481551ffffffff,4,0,1,673.262171668605,1,3797.28674806096
-48.0695364639473,-11.7406730786009,848175dffffffff,4,0,0,1357.65406949281,,978.068931415677
-51.3460035456117,-9.53054206144538,84816e1ffffffff,4,0,0,829.743241496766,,1885.63169637881
-62.1700036416011,-7.99864516319999,848a063ffffffff,4,0,0,251.05014066057,,552.840939213323
-46.0208314634142,-23.2844701598484,84a812bffffffff,4,17,6,12208.3434492379,12525,966528.840773188
-48.9614187048574,-2.18621517388419,8480627ffffffff,4,0,1,2027.27366109801,128,44558.5445086099
-68.5762018550086,-3.94236290135332,848a46bffffffff,4,0,0,0,,8.44388297351543
-70.3171922876251,-7.11955242011344,848a641ffffffff,4,0,0,0,,279.648323733825
-43.6813092770307,-13.3708690362923,848105bffffffff,4,1,1,3023.90268308956,32,32463.6298019476
-51.2053559529202,-0.634785367058722,84806a9ffffffff,4,0,0,0,,8708.23269400001
-49.4744924648823,-28.0583114196073,84a9195ffffffff,4,1,1,3229.79066776074,67,13064.7623025039
-50.2256892808829,-1.23824841576721,8480459ffffffff,4,0,0,0,,4027.97328235209
-51.201340424318,-22.4535841180883,84a80ebffffffff,4,0,2,2530.64695112042,164,11200.4297093973
-51.590618367999,-3.78499462652072,848065bffffffff,4,0,0,988.404468259173,,2303.96333723911
-60.269392205565,-15.7812615316085,848b147ffffffff,4,0,0,1496.06976640174,,207.570853732526
-64.3751270773237,-0.2840957418965,848aea9ffffffff,4,0,0,0,,312.105587469414
-51.1634469983019,-21.3927338349802,84a80abffffffff,4,0,1,2412.5403780366,92,18120.6036825376
-48.544329228807,-12.9566533817464,84a8db9ffffffff,4,0,2,2194.56467938987,11,9590.4731531404
-43.1771001262298,-17.4508556868271,84a88a7ffffffff,4,0,1,1753.11562077778,29,10891.4301414937
-53.8409403326356,-3.38268570727541,848a91dffffffff,4,0,0,2092.03395245355,2,1267.52313329838
-51.4141117426608,-15.9702272727187,84a8ea7ffffffff,4,0,1,2375.6172809268,11,6910.71817136928
-47.6869687432999,-3.13952698607746,8480755ffffffff,4,0,0,1269.54269848012,20,1930.82005062234
-54.7498020081757,-23.7845616422934,84a95a7ffffffff,4,1,1,2173.24031155214,31,24207.058354333
-54.9940127308185,-4.33279932531661,848a867ffffffff,4,0,0,2051.24463006656,,8892.85028935783
-52.4844365704541,-25.3143693131755,84a82c5ffffffff,4,0,3,4369.91499091784,208,46000.4490207434
-44.5420721027412,-5.74247104976052,84802ebffffffff,4,0,2,2981.30494572213,78,42644.5623779297
-58.7421996221141,1.0561956645603,848ad21ffffffff,4,0,0,0,,2.2552943800838
-53.5897860333627,-16.2216359792604,84a8e91ffffffff,4,0,2,1682.32315327778,22,14989.5443209382
-72.0202989195103,-7.29749430098861,848f693ffffffff,4,0,0,59.7276895883612,,5065.47786264206
-46.8962157648709,-17.24827915364,84a8d4bffffffff,4,1,1,3583.23889506868,428,86240.1639540773
-62.96179817735,-11.0264906699904,848a261ffffffff,4,0,0,734.061403769818,,4421.96045646479
-51.3998628140133,-23.8614716955545,84a82a5ffffffff,4,1,7,5134.96923854891,317,52411.1910402924
-44.7051517571657,-12.765809069696,84812abffffffff,4,0,0,3075.38628009064,1,5812.27596645686
-49.2418112994246,-25.7092439138625,84a831bffffffff,4,6,5,11234.8493615626,9699,942720.930541486
-38.0915609532948,-6.19450401252246,8481899ffffffff,4,2,14,4173.95562556093,236,104596.434789047
-55.4306968139223,-8.58357878451005,848b9b9ffffffff,4,0,0,237.621958067818,,173.879939991806
-55.8993884935099,-2.57725476918601,848a837ffffffff,4,0,0,1006.95798823365,,1353.20865148865
-60.1272277179061,-9.57682820993578,848a321ffffffff,4,0,0,993.685751047045,,263.372777816141
-61.1811887472342,-6.39387276403264,848a113ffffffff,4,0,0,12.380916825,,67.7582236233866
